trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
51,0.3241100806706678,0.3241100806706678,0.13945993053052544,0.7857354560210235,nan,nan,nan,nan,nan,0.2826183154553197,0.001287049683424454,0.9859464798850575,0.27083137348626546,0.044632672880771634,0.836328125,0.2769217979454892,0.005880055167163138,0.9545261548913043,0.28245842505658286,0.0005800162330621055,0.9871544471153846,0.25093208065599165,0.0911973927976639,0.6502688003018109,0.5808984914243581,0.6931823964210675,0.30018872893258425,1.11257010224042,0.12777447286020757,0.7800689636180422,2.9311540578528072,8.749069363442771,0.07024974284881197,0.5359320887653889,0.2764285569787832,0.22522578118495754
33,0.32443580551194856,0.32443580551194856,0.17037231512217277,0.709594531486388,nan,nan,nan,nan,nan,0.2738902885512591,0.0013522947763603514,0.9552352729885057,0.2285688400550188,0.034848349761236866,0.7128700657894737,0.24739062203994164,0.01584415346461386,0.8262567934782609,0.270863030328706,0.001158362652496013,0.9451246995192307,0.3078407455059719,0.20686990085121781,0.5602678571428571,0.6180613065907942,0.7621608292271117,0.2578125,0.5294762128332298,0.20484927058394956,1.849145956019928,0.3155546991672177,7.0310312460938595,0.12775751456773005,1.1708434261757374,0.9969006338972555,0.17003620638098219
24,0.32504481946156977,0.32504481946156977,0.19697543269599435,0.6452182863755084,nan,nan,nan,nan,nan,0.2103237634312955,0.012891966121821304,0.7039032567049809,0.24601537841669666,0.0782044245202174,0.6655427631578947,0.25929172601923783,0.01268572620954161,0.8758067255434783,0.237900860992104,0.0013003880812532923,0.8294020432692307,0.36136448671571225,0.3138108095710112,0.4802486795774648,0.6353727011943724,0.7629592816721212,0.31640625,3.0729855377235302,0.2641299139473054,2.2100979927347035,2.3423877091783725,4.031111310313736,0.30167411657605286,0.10922051817769596,0.7251270124448274,0.10600595859326215
86,0.3270829757395434,0.3270829757395434,0.16362966040674828,0.735716264071531,nan,nan,nan,nan,nan,0.23261559319662642,0.008043295992518273,0.7940463362068966,0.24924893565534914,0.0350340362332782,0.7847861842105263,0.26356639679871074,0.009804776170368928,0.8979704483695652,0.27331149197137755,0.0012959445291592735,0.9533503605769231,0.2902294044289177,0.15731462696507226,0.6225163480885312,0.6535260323862789,0.7702852825500928,0.3616279069767442,1.4032225101878468,0.166775076387443,3.0115086949165026,3.0371963396552,10.269004713048016,0.05434783935744983,0.27876847307452096,0.9381230426662799,0.4481689267745231
80,0.3277779993168326,0.3277779993168326,0.20410182033677982,0.6369684467669645,nan,nan,nan,nan,nan,0.23495705892532115,0.003568713913074141,0.8134279214559387,0.2495021049737313,0.1069427495948027,0.6059004934210527,0.26381530572838013,0.013566971497993099,0.8894361413043478,0.24344483168467457,0.001895480704698195,0.8473182091346154,0.37805281984270184,0.3420820463713318,0.46797975352112675,0.5968958747461867,0.7565549599387789,0.1977481617647059,1.378201068227716,0.2915768323450011,3.386358105460256,2.4888636164163396,13.476763968463393,0.07217002554977854,0.4873895264811199,1.5284898122271289,0.4505890596080292
131,0.328230349343968,0.328230349343968,0.18625810358194617,0.6831609637490224,nan,nan,nan,nan,nan,0.25383655725258436,0.005095797011855637,0.8756884578544061,0.252122683917742,0.09234675748483874,0.6515625,0.26231958643690934,0.013511007968194735,0.8843410326086957,0.26274411340132836,0.0014655568387827239,0.9159405048076923,0.2960341326878974,0.20743697087372032,0.51752703722334,0.6423250223673463,0.7976925313142847,0.25390625,1.3222295417404952,0.23796022819097498,1.1583466592211271,2.574815913692563,12.32319955265873,0.24386908500575294,0.7175097718122566,1.7452198031532515,1.897939690713656
158,0.32847289441254457,0.32847289441254457,0.15162248682344873,0.7705989133852841,nan,nan,nan,nan,nan,0.2780348222480593,0.0012997568944094705,0.9698724856321839,0.25796810351583555,0.027800081764274998,0.8333881578947369,0.27492320177427965,0.010418977049208846,0.9361837635869565,0.26392232118907194,0.0010868025493160247,0.9210111177884616,0.3013086513698334,0.14278910386947702,0.6976075201207244,0.5946802663781873,0.7263401988140059,0.2655304352886406,1.1771765352652366,0.12770624973056277,1.298718429035029,2.8171691610575085,5.937648039449936,0.35464071774707184,1.8223493920846685,1.394714741701896,1.1549761222983044
116,0.3307303775996569,0.3307303775996569,0.17736685997041554,0.7141391716727602,nan,nan,nan,nan,nan,0.2749396804563327,0.0013487422940382115,0.958917025862069,0.24335313281980794,0.048564451737204785,0.7303248355263158,0.2683790637959342,0.013332591488220833,0.9059952445652174,0.2623607191908576,0.001199237636431445,0.9152644230769231,0.25218290085507716,0.13707266079469344,0.5399585010060363,0.6831667684799317,0.8626834758719044,0.234375,0.7042451766392509,0.20997619838130072,1.7503017995012613,2.7703862686674774,12.203781842272955,0.2683959138015908,0.8932341673568077,1.4542310409007722,0.24500473828624442
97,0.3308044251704898,0.3308044251704898,0.14645386581982991,0.7916808235471393,nan,nan,nan,nan,nan,0.26078144899611083,0.00142664353708387,0.9091684626436781,0.25810662873144485,0.028364082855601724,0.8324629934210527,0.2839151356836875,0.004614342131075454,0.9821671195652174,0.28223543197125905,0.0007185470674549228,0.9860276442307693,0.2898216310976185,0.1210829042610119,0.7116684481891348,0.609966274542818,0.7225166750667515,0.3285902732329843,0.8815586135792643,0.11968541907287604,1.2070641020391062,3.2123679036966193,11.353500174205255,0.10662036489819762,0.5471337926865251,1.1593284669003794,0.3234171876977659
203,0.3324656035203903,0.3324656035203903,0.1503352009973132,0.7877916098280829,nan,nan,nan,nan,nan,0.27701373186739753,0.0013070119706783396,0.9662805316091954,0.26151823656132583,0.018691320659540392,0.8685855263157894,0.2820700869587666,0.0072792358727079304,0.9690472146739131,0.27879556992559384,0.0009508171266006232,0.9734074519230769,0.24270160361982637,0.07191252675789772,0.6696742957746479,0.6526943921894316,0.8018702935964541,0.279754638671875,0.830668058076512,0.13449219679169652,1.3830380472476507,2.6943528113036286,11.897644812442596,0.20382697460599256,0.8106844877220566,0.18491835169280862,0.27283455991077016
128,0.33255456995032723,0.33255456995032723,0.20090378917151305,0.6616815218973624,nan,nan,nan,nan,nan,0.2615912915728738,0.0014469173974255842,0.9119522270114943,0.24798527274056842,0.08287839499469046,0.6607524671052631,0.26273513390843467,0.016436524428330237,0.8784816576086957,0.22703453137717955,0.0016824785434359345,0.7904146634615384,0.3479992207395239,0.29892866255646017,0.4706756161971831,0.6479819693633829,0.8040497571087359,0.2578125,1.0700239286046442,0.24547292911978655,1.161121196574161,3.1188760948595684,13.097667100445591,0.23915769174170826,1.3791209881767235,1.0532186751034602,0.8246962294047554
207,0.3328090685418965,0.3328090685418965,0.18459376536638475,0.7033473264806758,nan,nan,nan,nan,nan,0.24332555814230047,0.006927333123358597,0.8343211206896551,0.2410787307114282,0.04058588089073635,0.7423108552631579,0.2433533602285696,0.013350954319997378,0.818359375,0.2617975908679125,0.001447516638154351,0.9126727764423077,0.3055061883592828,0.1893032311074224,0.5960135814889336,0.7017929829418854,0.8559476761186394,0.31640625,1.511230039673684,0.1784132639067567,1.3767466776516222,2.816107267951394,12.356324985172426,0.20479222061621422,0.40046630691632085,0.1420683823104366,0.2815492718886786
135,0.33307317462211755,0.33307317462211755,0.16780010532018805,0.7462558478769411,nan,nan,nan,nan,nan,0.2707282431603159,0.0013614944474307355,0.9441451149425287,0.25176988068266054,0.04099756979782997,0.7787006578947369,0.28043992028991793,0.008105018840667647,0.9612771739130435,0.26719380554078703,0.0010695248724864547,0.9325045072115384,0.24956891819767002,0.10190843215681848,0.6187201332997988,0.6787382798613537,0.853358591805895,0.2421875,1.0608996594513533,0.167034428936378,1.2664087933450747,2.5801066770387093,12.395765499870969,0.22598517877148755,0.929105081644275,1.7972161161327063,1.7769110789485247
175,0.3332127925417101,0.3332127925417101,0.16962098052935393,0.7421923225726004,nan,nan,nan,nan,nan,0.2667884635720701,0.0013774122192888962,0.930316091954023,0.2445231535344888,0.019199191264073785,0.8078330592105263,0.27373428330240573,0.010945387927715806,0.9307065217391305,0.2648405477463686,0.001200444729531389,0.9239408052884616,0.2491046595862054,0.10304104052330317,0.6142637072434608,0.7002856475087219,0.8819624065122106,0.24609375,1.9423174811680552,0.1662194789740743,1.1208990425322687,2.965737229321006,4.911001552273882,0.2867625062758261,1.3353224663695318,0.9906385594356334,1.269249113451596
219,0.33324614234400274,0.33324614234400274,0.17397783326774066,0.7314169150346578,nan,nan,nan,nan,nan,0.2415462067628383,0.004927141575253341,0.8330938697318008,0.24986593660610204,0.03697514019591126,0.7820929276315789,0.2568536740884297,0.011157643723801496,0.87109375,0.2701036948937556,0.0009967353512577639,0.94287109375,0.2837212237232477,0.1306572735747198,0.6663810990945674,0.6973861179896431,0.8591530651855003,0.29296875,1.7266822398041228,0.1565100869685355,1.8195330575964233,3.136112054702571,12.577397493405734,0.09236788649517513,0.4315827626731606,0.2456933789101865,0.2576517535599312
42,0.33365882579454414,0.33365882579454414,0.1626200422995854,0.7612557845319409,nan,nan,nan,nan,nan,0.26759930195372345,0.001363160666247255,0.9331896551724138,0.2509159980862718,0.02504884468920155,0.8155838815789473,0.2755290921250432,0.009432984409843045,0.9407693614130435,0.2592191415735598,0.0005870866645221294,0.9057992788461539,0.2986543337491859,0.15736405517642557,0.6518800301810865,0.6500350872794808,0.7819241221912729,0.3203125,2.208722430705885,0.17112502718934003,1.1026979119516127,3.4501077400537685,11.152725744984995,0.1825648620551731,0.8088068013358046,0.10406709801043798,0.594405175637667
73,0.3337319939149741,0.3337319939149741,0.15731703887911816,0.7747693815046138,nan,nan,nan,nan,nan,0.2795297935526099,0.001309383387446923,0.9750808189655172,0.2547490983378971,0.018030316620424362,0.8465460526315789,0.2856004334860796,0.0029486231848592404,0.9922299592391305,0.2741563848179175,0.0009463425912383484,0.9571814903846154,0.2632831394217962,0.11912770806777825,0.623671717806841,0.6450731138735443,0.8015398594229619,0.25390625,0.8361797137118884,0.14411755484922315,1.5416828445518362,2.698165622963645,13.357228796015994,0.07315520438039824,0.4594564248114461,1.674039754992804,0.3994319446813921
112,0.333807853206663,0.333807853206663,0.16871601438476969,0.7465374502613962,nan,nan,nan,nan,nan,0.27143098452766257,0.0013575450053941742,0.9466145833333334,0.24753795689476124,0.01945610017898148,0.8177425986842105,0.257102687583986,0.010385338704536961,0.8738960597826086,0.2747378253440883,0.0013096381740312735,0.9583082932692307,0.26766665363114533,0.12791804848400581,0.617038166498994,0.6843710112583345,0.8518694157616684,0.265625,0.6468882586460247,0.1519138687791421,1.7592926128731083,2.747536170636016,12.00250264620176,0.06636767615785756,0.4322161717359901,0.5643795159184397,0.24811973333246073
