trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_tearing,phys_tearing,patch_tearing,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
124,0.22551162809217337,0.22551162809217334,0.039711111908294405,0.6900129185518706,nan,nan,nan,nan,nan,0.2853385940646087,0.0012700087019464536,0.9955100574712644,0.1817349007851849,0.00442886109925881,0.625,0.24496379292061785,0.02929551230214463,0.7841344944668008,0.19000922459828196,0.12385006552982773,0.35540712226941745,0.12042760299932802
48,0.22575766849026468,0.22575766849026468,0.05243296528984615,0.6590694264913111,nan,nan,nan,nan,nan,0.27003216365684657,0.0013747704988955548,0.9416756465517241,0.1817349007851849,0.00442886109925881,0.625,0.25982761077832517,0.06969741263492685,0.7351531061368209,0.19143599874070216,0.1342308169263034,0.33444895327669905,0.14709819287534925
128,0.22635014574074824,0.2263501457407482,0.03941106065158053,0.6936978584636673,nan,nan,nan,nan,nan,0.28599050986778685,0.0012667425505337535,0.9977999281609196,0.1817349007851849,0.00442886109925881,0.625,0.24706874372358698,0.027998228134550922,0.794745032696177,0.19060642858643412,0.12395041082197863,0.35724647299757284,0.11475524693299213
121,0.2263906140726969,0.2263906140726969,0.039656348107053124,0.6932262789868062,nan,nan,nan,nan,nan,0.28599050986778685,0.0012667425505337535,0.9977999281609196,0.1817349007851849,0.00442886109925881,0.625,0.24723061705138163,0.028979377956441295,0.7928587147887324,0.19060642858643412,0.12395041082197863,0.35724647299757284,0.11665504941736726
125,0.22653072344025033,0.22653072344025035,0.039318541915261795,0.6945611772527217,nan,nan,nan,nan,nan,0.28619490547753296,0.0012655400823392757,0.9985183189655172,0.1817349007851849,0.00442886109925881,0.625,0.2476001848263831,0.02798771851548757,0.7966313506036218,0.1905929026719004,0.12359204796396153,0.3580950394417476,0.11391118985714344
3,0.22681655841289028,0.22681655841289028,0.06504469959719338,0.6312462054521324,nan,nan,nan,nan,nan,0.25461682300527655,0.0014527763453181998,0.8875269396551724,0.1817349007851849,0.00442886109925881,0.625,0.2543571098121251,0.07986755937077786,0.690580985915493,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16842105263157894
74,0.2268757192105464,0.2268757192105464,0.03914492145588171,0.6962027135972079,nan,nan,nan,nan,nan,0.28620772657989185,0.0012655298555266977,0.9985632183908046,0.1817349007851849,0.00442886109925881,0.625,0.24875012879198516,0.027296332220247976,0.802384620221328,0.19081012068512357,0.12358896264849335,0.35886301577669905,0.11230890084256243
29,0.2272053399823175,0.2272053399823175,0.03901995942861648,0.69766879136657,nan,nan,nan,nan,nan,0.2864125213220086,0.001264886172651079,0.9992816091954023,0.1817349007851849,0.00442886109925881,0.625,0.24993972336876036,0.02733953122733085,0.806440203722334,0.1907342144533162,0.12304655921522518,0.3599533525485437,0.11065712081201082
73,0.22726495729169843,0.2272649572916984,0.0390114656637618,0.6978986863615398,nan,nan,nan,nan,nan,0.2864125213220086,0.001264886172651079,0.9992816091954023,0.1817349007851849,0.00442886109925881,0.625,0.25017819260628393,0.02730555616791212,0.8073597837022133,0.1907342144533162,0.12304655921522518,0.3599533525485437,0.1103835910665563
94,0.2278715252488046,0.2278715252488046,0.06469691161470859,0.6358080593340445,nan,nan,nan,nan,nan,0.25730387214400385,0.0014430934153984308,0.8969558189655172,0.1817349007851849,0.00442886109925881,0.625,0.2558899280170551,0.07848609037075845,0.6993995221327968,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16674792027261298
96,0.22833999700643187,0.22833999700643187,0.06472131631496215,0.637386698735106,nan,nan,nan,nan,nan,0.2585300394604693,0.0014355897274155624,0.9012661637931034,0.1817349007851849,0.00442886109925881,0.625,0.2565376477310988,0.0785912128597556,0.7014037349094567,0.2165574000489745,0.17442960157341864,0.3218768962378641,0.16597120536315207
4,0.22928002556271357,0.22928002556271357,0.09114119561062525,0.5746271004429342,nan,nan,nan,nan,nan,0.21395609125201856,0.001801458787308681,0.7443426724137931,0.1817349007851849,0.00442886109925881,0.625,0.23585278801362505,0.08557934084482954,0.6115364059356136,0.2855763222000257,0.272755121711104,0.3176293234223301,0.20789473684210524
103,0.22958079186408126,0.22958079186408126,0.06295081201381975,0.646155741489735,nan,nan,nan,nan,nan,0.2621337202545801,0.0014160876667569395,0.9139278017241379,0.1817349007851849,0.00442886109925881,0.625,0.25952535939845006,0.07804249510954024,0.7132325201207244,0.21492918701811004,0.16791580417972296,0.33246264411407767,0.15819364817680243
