trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_threshold_amr
81,0.19766300553121108,0.19766300553121108,0.04007408626115948,0.59163530370634,nan,nan,nan,nan,nan,0.25523700550873046,0.026503085378218556,0.82707180583501,0.14008900555369172,0.05364508714410039,0.3561988015776699,0.09987131025868763
110,0.19854054178998062,0.19854054178998062,0.03402768993495937,0.6098226714275337,nan,nan,nan,nan,nan,0.2531904267688993,0.013913906329577664,0.8513817278672032,0.14389065681106195,0.054141473540341066,0.3682636149878641,0.0882351302013488
61,0.19874436885521635,0.19874436885521635,0.03285100264867029,0.6134777843715815,nan,nan,nan,nan,nan,0.2559669109739696,0.014933780997360183,0.858549735915493,0.1415218267364631,0.05076822429998039,0.3684058328276699,0.0846298645748142
22,0.1989044234274398,0.1989044234274398,0.037159779531191,0.6032660331680617,nan,nan,nan,nan,nan,0.2559513830870513,0.01988248964179129,0.8461236167002012,0.14185746376782832,0.0544370694205907,0.36040844963592233,0.09282303461037367
56,0.1989110386073121,0.1989110386073121,0.033952195338378365,0.6113081467796464,nan,nan,nan,nan,nan,0.25393142040356226,0.013762917136415665,0.8543526785714286,0.14389065681106195,0.054141473540341066,0.3682636149878641,0.08715871278471946
113,0.19901656241033422,0.19901656241033422,0.03285009424957775,0.6144327328122253,nan,nan,nan,nan,nan,0.2565112980842053,0.014931964199175108,0.8604596327967807,0.1415218267364631,0.05076822429998039,0.3684058328276699,0.08437368085739055
78,0.19902465807051706,0.19902465807051706,0.03652170712606657,0.6052820354316433,nan,nan,nan,nan,nan,0.2561918523732058,0.018606344831542436,0.8501556212273642,0.14185746376782832,0.0544370694205907,0.36040844963592233,0.09197114479920411
79,0.19902465807051706,0.19902465807051706,0.03652170712606657,0.6052820354316433,nan,nan,nan,nan,nan,0.2561918523732058,0.018606344831542436,0.8501556212273642,0.14185746376782832,0.0544370694205907,0.36040844963592233,0.09179961096578226
58,0.1991045883199909,0.1991045883199909,0.03281299350096433,0.6148335753675573,nan,nan,nan,nan,nan,0.25668734990351866,0.01485776270194827,0.8612613179074446,0.1415218267364631,0.05076822429998039,0.3684058328276699,0.08347169571966988
62,0.19927248019141422,0.19927248019141422,0.036486678719065045,0.6062369838722872,nan,nan,nan,nan,nan,0.2566874966150001,0.01853628801753939,0.8520655181086519,0.14185746376782832,0.0544370694205907,0.36040844963592233,0.09033493789359978
99,0.19942324478939422,0.19942324478939422,0.020013938769645627,0.6479465098387656,nan,nan,nan,nan,nan,0.26776933884725745,0.013046717243303257,0.9045758928571429,0.13107715073153095,0.026981160295987995,0.39131712682038833,0.06778322718479693
93,0.19954209172050608,0.19954209172050608,0.019996408477226366,0.6484062998287052,nan,nan,nan,nan,nan,0.2680070327094812,0.013011656658464738,0.9054954728370221,0.13107715073153095,0.026981160295987995,0.39131712682038833,0.0668105230579979
101,0.1996847953480107,0.1996847953480107,0.019988698585914,0.6489250372532525,nan,nan,nan,nan,nan,0.2682924399644905,0.012996236875840006,0.9065329476861167,0.13107715073153095,0.026981160295987995,0.39131712682038833,0.06644533511484857
63,0.1999636004861764,0.1999636004861764,0.03330127064111363,0.6166194250988333,nan,nan,nan,nan,nan,0.2580960994505382,0.014821083496346976,0.866283639336016,0.14183110152181463,0.05178145778588028,0.3669552108616505,0.08230993573091938
49,0.20036025882057373,0.20036025882057373,0.06006720283223778,0.5510928987914135,nan,nan,nan,nan,nan,0.23923618475322395,0.03137809326215934,0.7588814134808853,0.16148433288792352,0.08875631240231621,0.34330438410194175,0.12983404955098488
98,0.20075962112277002,0.20075962112277002,0.019376062819470304,0.6542185168810191,nan,nan,nan,nan,nan,0.27044209151400905,0.011770965342952614,0.9171199069416499,0.13107715073153095,0.026981160295987995,0.39131712682038833,0.0649111886801795
60,0.20209641399278785,0.20209641399278785,0.03446349038464718,0.6211787230131395,nan,nan,nan,nan,nan,0.2596436188457235,0.014648576444375089,0.8721312248490946,0.1445492091398522,0.054278404324919274,0.37022622117718446,0.08094969940773077
26,0.20230183513390387,0.20230183513390387,0.03042707199313438,0.6319887429858276,nan,nan,nan,nan,nan,0.2635769046235188,0.013166368686205954,0.8896032444668008,0.14102676564428898,0.04768777530006281,0.3743742415048544,0.07388875894295316
59,0.20273024198920497,0.20273024198920497,0.03294327038174966,0.6271976710078432,nan,nan,nan,nan,nan,0.26136127541108295,0.01356360750710559,0.8808554451710262,0.14409920856732703,0.05232293325639374,0.3735398968446602,0.07813811746259924
40,0.20283977900001027,0.20283977900001027,0.06459403545372401,0.5484541378657259,nan,nan,nan,nan,nan,0.24462900230943102,0.040396221945477054,0.7552109532193159,0.16105055569058954,0.08879184896197097,0.3416973225121359,0.13137903961223824
