trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
123,0.22680881920369314,0.22680881920369314,0.038300522427017356,0.6980795611453825,nan,nan,nan,nan,nan,0.22999545866541385,0.0016272628212345367,0.8009159482758621,0.2690050990192288,0.14612194125849928,0.5762129934210526,0.1817349007851849,0.00442886109925881,0.625,0.226499818344945,0.0010240245290767964,0.7901893028846154,0.6405254440770559,0.3019054896050448,1.9390190076829121,0.22372632227878209,14.36158935807304,0.31709472065074173,1.3424525841598305,0.5165303070067938,1.940691498680104
194,0.22710889953514965,0.22710889953514965,0.03940789809486493,0.6963614031358615,nan,nan,nan,nan,nan,0.21534317089850846,0.002085084851781628,0.7484883860153256,0.26893864974087944,0.14403878068986278,0.5811883223684211,0.1985362151425531,0.010321625112617772,0.6690726902173914,0.22561756235865763,0.0011861017251975276,0.7866962139423077,0.8490633794916841,0.29172743155420644,1.7223425722920322,0.5569970148635084,13.702241442524802,0.4231351523863811,1.917890133526401,0.33909338222805613,1.7847521334448342
115,0.22720694277422804,0.22720694277422804,0.02286186575288122,0.738069635327595,nan,nan,nan,nan,nan,0.2411995160156593,0.0015801844908884788,0.8402478448275862,0.24221655542635884,0.0841196249653234,0.6374588815789474,0.1817349007851849,0.00442886109925881,0.625,0.24367679886970905,0.0013187924560541897,0.8495718149038461,0.9060865872479094,0.23800704897708852,1.6070298006340615,0.9187750880638142,12.857866105449368,0.2431677824510476,1.0529516376157162,0.9086501574890253,1.5629761544029797
9,0.22808207984769682,0.22808207984769682,0.034402740942794725,0.7122804271099522,nan,nan,nan,nan,nan,0.21147532105923292,0.0018305356898226355,0.7355872844827587,0.24522813921926243,0.12006281595959897,0.5581414473684211,0.21782770065979393,0.013841253749798433,0.7277938179347826,0.23779715845249808,0.001876358371958842,0.8275991586538461,0.8,0.3,2.0,0.5,15.0,0.1,2.0,1.0,0.5
13,0.22808472195319576,0.22808472195319576,0.04033139519971861,0.6974680388368886,nan,nan,nan,nan,nan,0.2298022635748529,0.0023625368208859627,0.7984015804597702,0.274587345103429,0.1528515594605901,0.5789268092105263,0.18399514269488687,0.005045645425015529,0.6313688858695652,0.22395413643961412,0.0010658390923828484,0.7811748798076923,0.8,0.3,2.0,0.5,15.0,0.2,2.0,1.0,0.5
166,0.22819929077278003,0.22819929077278003,0.07476454515219981,0.6117861548242305,nan,nan,nan,nan,nan,0.19189341673907082,0.003552603358070773,0.6627454501915708,0.31815005219325915,0.2849413230705628,0.401171875,0.19578388379644723,0.00911781774980874,0.6624490489130435,0.20696981036234285,0.0014464364303569265,0.7207782451923077,0.5637121097214052,0.34060344081390165,1.78354081559621,1.0064160079912754,14.940229678253765,0.34755439756239476,1.827341045534542,0.31191517345546477,0.782441410332103
79,0.22821399245656296,0.22821399245656296,0.036003157231087136,0.7087410805202524,nan,nan,nan,nan,nan,0.24488240242476542,0.0026892905977367,0.8503651819923371,0.2570453059331017,0.13396704672739498,0.5647409539473685,0.1856500988640219,0.005834051453108871,0.6351902173913043,0.22527816260436287,0.0015222401461079857,0.78466796875,0.7176870372681077,0.3175915166260366,2.1489942403746523,2.358037353546329,12.444111228539366,0.18267476054630954,1.6652130487370314,0.9652519361364611,0.5412318776786864
177,0.2282161058393392,0.2282161058393392,0.017803608258330245,0.7542473497918614,nan,nan,nan,nan,nan,0.23503454376996485,0.001623792312433457,0.8185614224137931,0.23690104196187425,0.06210553769399234,0.6738898026315789,0.18564906044371143,0.005832597664674246,0.6351902173913043,0.2552797771818062,0.0016525053622209393,0.8893479567307693,0.6381631946533165,0.2240813787221267,1.8927597445638176,0.902849564836003,14.72916956676076,0.462692676362368,1.0179414522170784,0.2861729193552436,0.1806271685918665
35,0.22833006631787184,0.22833006631787184,0.043239464974155026,0.6910565696771638,nan,nan,nan,nan,nan,0.20322286470701822,0.008302719402086062,0.6905232279693486,0.27198725664536033,0.15125913298771496,0.5738075657894737,0.2181850278536931,0.012201566169083324,0.7331436820652174,0.21992511606541565,0.001194441337735737,0.7667518028846154,0.5,0.3,2.0,0.5,15.0,0.2,0.15,0.15,0.6
192,0.22841379561354175,0.22841379561354175,0.03774071492714894,0.7050964973295235,nan,nan,nan,nan,nan,0.24020670244941741,0.0015731477970003967,0.8367905890804598,0.2607650272034979,0.13992301176910757,0.5628700657894737,0.1904456115658582,0.008369780105244903,0.6456351902173914,0.2222378412353933,0.0010969200372429005,0.7750901442307693,0.5385974814276268,0.2842882595653248,1.8314691842045216,2.9611509567192744,7.4272515194436295,0.3037235567322695,1.6540595419112065,0.3537089395731032,1.8191020429602598
88,0.2285597102803488,0.2285597102803488,0.028701102296241347,0.7282062302406173,nan,nan,nan,nan,nan,0.24224768192793478,0.0015569558485339498,0.8439744971264368,0.24675268114311194,0.10724651675825139,0.5955180921052632,0.1817349007851849,0.00442886109925881,0.625,0.24350357726516358,0.0015720754789212334,0.8483323317307693,0.5687289130372902,0.28462605814621217,1.3348849890993306,0.6109397070475697,14.642682740031479,0.4512964564525757,0.9830003320150612,0.3277547503535741,0.25880499594491885
76,0.22887632349784895,0.22887632349784895,0.024623934873775878,0.7395072950580315,nan,nan,nan,nan,nan,0.2557772742751879,0.0014610288128492175,0.8915678879310345,0.23991779608108835,0.08862340135562885,0.6181537828947369,0.18814056256101716,0.007180754976728297,0.6405400815217391,0.2316696610741024,0.0012305543498971532,0.8077674278846154,0.7464306213541615,0.26036931737760616,2.178565414001494,0.3175548199264004,12.507642145998027,0.17895826994349795,1.8039946862478906,0.6058471734919311,0.4554577938058406
173,0.23011795739693153,0.23011795739693153,0.0377813228401725,0.7109595437888291,nan,nan,nan,nan,nan,0.22985325689055622,0.0019190807195756028,0.7996886973180076,0.2625656341772222,0.13854583521653208,0.5726151315789474,0.19516052461029976,0.008754625758767441,0.6611752717391305,0.232892413909648,0.0019057496658148616,0.8103590745192307,0.6191187085314739,0.31739752582817254,2.014016738529662,0.9509186259065404,14.72352174435123,0.16804398889175756,1.808211002276397,0.30612526070277063,0.17567196369248111
139,0.2301591228302617,0.2301591228302617,0.033244268880120734,0.7224462577056139,nan,nan,nan,nan,nan,0.2425348914901588,0.005604882568980923,0.8348599137931034,0.2618827228621084,0.12187429884905696,0.6119037828947368,0.1817349007851849,0.00442886109925881,0.625,0.23448397618359462,0.0010690330031862647,0.8180213341346154,2.1608853303852475,0.27887473995353407,0.5168585265171419,0.7947181047012816,14.009526035684521,0.3630566054043623,0.7790757256367201,1.0958720208681618,1.3071762421032809
6,0.23036309717988507,0.23036309717988507,0.2563164611148558,0.16547968734245816,nan,nan,nan,nan,nan,0.21141015465906618,0.09596822993265432,0.5000149664750958,0.28359337486539504,0.3822692116536583,0.03690378289473684,0.3457386584414184,0.4590341218179857,0.0625,0.08071020075366067,0.08799428105512493,0.0625,0.7659020170729317,0.6036832980170763,0.7861787293582458,3.2176779372596886,7.184613808396653,0.4053850346425618,0.43319125381732965,0.8663825076346593,0.21659562690866482
