trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_ot,phys_ot,patch_ot,new_loss_rotor,phys_rotor,patch_rotor,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_grad,param_beta_curl,param_beta_xpoint
61,0.33771813989712984,0.33771813989712984,0.2607926632101064,0.5300318316146881,nan,nan,nan,nan,nan,0.27310726434645827,0.10935595479329097,0.6824855382293763,0.4023290154478014,0.4122293716269219,0.377578125,1.8484043556450986,0.16010255428439296,0.5629598065081081,2.2432066674107376,7.310978017388568,0.0843588973340702,0.15760313540670456,0.12672625631749873,0.5352200690771604
30,0.3414004196168504,0.3414004196168504,0.26865045444155045,0.5232753325551001,nan,nan,nan,nan,nan,0.26283910039433267,0.09270436831866527,0.688175930583501,0.4199617388393681,0.44459654056443565,0.35837473452669905,1.8977978798416602,0.11159863611005458,3.042228475790984,1.7072833888615953,10.46593958101962,0.08461955439038059,0.11018689107658555,0.10024106521049365,0.742190681226241
122,0.34543438287233175,0.34543438287233175,0.29645756212333135,0.46787643474483265,nan,nan,nan,nan,nan,0.24412237307005882,0.10027861606065776,0.6037317655935613,0.4467463926746047,0.4926365081860049,0.3320211038961039,1.1091149546985715,0.1441953548771189,1.2546529166902087,0.4297064571774808,5.4638475328945475,0.31111801374470965,0.6196180773499376,1.1842296370500187,0.16623361115717616
127,0.35347507470403144,0.35347507470403144,0.3157395701289035,0.4478138361418511,nan,nan,nan,nan,nan,0.2474913373572033,0.09603829986547696,0.6261239310865191,0.4594588120508596,0.5354408403923301,0.2695037411971831,1.7506527431941925,0.1651566600264867,1.2785430890963771,3.0176710447281896,8.014667437776957,0.2239706253251123,0.9116055473947281,1.6121294913830997,0.2472390429502392
101,0.3622375600180783,0.3622375600180783,0.3063191154736148,0.5020336713792369,nan,nan,nan,nan,nan,0.2567290971730412,0.08445846240040653,0.6874056841046278,0.4677460228631154,0.528179768546823,0.31666165865384616,0.7854128645096095,0.1269649346648586,1.1687810514581967,0.6696017516108188,8.350021188047743,0.08845683311684653,0.4061270492504098,0.15135266586448706,0.2146579472771179
38,0.37146444643086357,0.37146444643086357,0.3522784200441011,0.4194295123977697,nan,nan,nan,nan,nan,0.33385934853233923,0.23634486359919843,0.5776455608651911,0.4090695443293879,0.46821197648900376,0.2612134639303483,2.82625784968155,0.21347292480582997,2.6108312233109157,2.954331698624641,8.420206492583176,0.06553136830400252,0.1883998224925249,0.19506554608883092,0.1000732321922175
105,0.3745349622552803,0.3745349622552803,0.337267443713653,0.46770375860934843,nan,nan,nan,nan,nan,0.23505336349140324,0.07041650969279353,0.6466454979879276,0.5140165610191574,0.6041183777345125,0.2887620192307692,0.9439522429112694,0.11929717249633552,1.3553982593054563,0.7029945270741325,9.330334551231886,0.25104465886098487,0.7895287429216937,1.5186980330214026,0.20735143369041414
133,0.3804260570640766,0.3804260570640766,0.3448841619479658,0.46928079485435337,nan,nan,nan,nan,nan,0.2517771270191382,0.0819994214887653,0.6762213908450704,0.509074987109015,0.6077689024071663,0.26234019886363635,0.9912794714138142,0.13438270367374405,1.629912695125468,3.4142238712608677,6.897970188500328,0.20723565471908706,0.5313922479459255,0.22384294361186652,0.28952383214889277
19,0.38214419547110856,0.38214419547110856,0.3943780236516095,0.35155962501985594,nan,nan,nan,nan,nan,0.3237586726742491,0.25871674435964287,0.4863634934607646,0.440529718267968,0.5300393029435762,0.21675575657894736,0.8423537372252149,0.27074581427251604,1.5064368827685608,0.3342249669032884,14.196430367777577,0.346479101188265,0.6522429094123803,0.6650658741175576,1.9161253087557653
99,0.3823682278493354,0.3823682278493354,0.3533574213176753,0.45489524417848554,nan,nan,nan,nan,nan,0.2547170572748695,0.10028785905805673,0.6407900528169014,0.5100193984238013,0.6064269835772939,0.2690004355400697,0.7298919143511902,0.1476939456023206,2.072782145151007,2.488834903739096,8.23812682064258,0.10024288236999714,0.21522768799641567,0.400837721206625,0.38584168598458973
146,0.38526085993576464,0.38526085993576464,0.33013422252349933,0.523077453466428,nan,nan,nan,nan,nan,0.260794146188935,0.07985023524800994,0.7131539235412475,0.5097275736825944,0.5804182097989887,0.3330009833916084,2.028908167518765,0.1123959587169233,1.4225168313528693,2.8325237463258093,9.147802571807908,0.08285390173868723,0.8547896890011182,1.324212292876415,0.21277981337086957
150,0.3859722910839267,0.3859722910839267,0.33902522285954967,0.5033399616448693,nan,nan,nan,nan,nan,0.25182185677707924,0.07438787312976204,0.6954068158953722,0.5201227253907742,0.6036625725893373,0.3112731073943662,1.3717786688914453,0.1140178007110946,1.4244232111534638,3.1189385374151195,9.053517755828793,0.08376707833598898,0.8263330190857018,1.394171975389621,0.40171018892141314
119,0.38789344373467327,0.38789344373467327,0.3667952312864509,0.44063897485522896,nan,nan,nan,nan,nan,0.26487745984087846,0.12761604438085153,0.6080309984909457,0.5109094276284681,0.6059744181920503,0.2732469512195122,0.5800256338379485,0.1533410402980541,1.785307577153393,0.9374048084905113,8.654771472344265,0.2997855495065478,0.6198874808388238,0.36368461892112475,0.33825474320656856
116,0.38884699899916686,0.38884699899916686,0.3689059650924952,0.43869958376584595,nan,nan,nan,nan,nan,0.2691912165499163,0.1279177534716936,0.6223748742454729,0.5085027814484174,0.6098941767132968,0.25502429328621906,0.8337383880620773,0.14703187617151453,1.3888464394800928,0.10410873800185305,8.628273064137474,0.2982664352677883,0.623769095611551,0.5470067827264671,0.328997008783354
51,0.3889200278370595,0.3889200278370595,0.44268758251693735,0.2545011411373647,nan,nan,nan,nan,nan,0.4446003505240325,0.5042280913372672,0.29553099849094566,0.33323970515008644,0.3811470736966075,0.21347128378378377,6.182735300924479,0.4126637237909675,0.7987748228105622,1.4464312644044597,11.760696083701554,0.12044485198210379,0.3492451646699382,0.15672280937069014,0.3426325053669929
88,0.38906897899690496,0.38906897899690496,0.3245531620675753,0.550358521320229,nan,nan,nan,nan,nan,0.25479609735442815,0.0645836258334227,0.7303272761569416,0.5233418606393818,0.5845226983017279,0.37038976648351646,1.1521417430603553,0.1014627099884399,1.682510384722438,2.348297956234421,9.312005486092207,0.08772513435804681,0.571158919692111,0.16293553443278216,0.47514827914381025
36,0.39174619984374354,0.39174619984374354,0.38208707692727495,0.41589400713491476,nan,nan,nan,nan,nan,0.3081321349519189,0.196613862172123,0.5869278169014085,0.4753602647355682,0.5675602916824269,0.24486019736842105,3.602184670859585,0.2042562673953983,2.558212858976955,1.9099135673685934,5.338119338531364,0.06352368806905682,0.10500045792346727,0.2069020126656985,0.10245880647886782
29,0.3958129549855364,0.3958129549855364,0.3638089239392703,0.4758230326012016,nan,nan,nan,nan,nan,0.3027653815195644,0.15534160454992532,0.671324823943662,0.48886052845150846,0.5722762433286153,0.28032124125874125,1.3382752566663578,0.1611470813586207,3.229520884292739,1.8205191013467468,10.848313057367967,0.08808063881879592,0.27409927407933926,0.11415226878823313,0.8958695793709415
142,0.39646153648197474,0.39646153648197474,0.36037737623057753,0.48667193711046774,nan,nan,nan,nan,nan,0.27342784216680416,0.11414958265525613,0.6716234909456741,0.5194952307971453,0.606605169805899,0.30172038327526135,1.3730472507338085,0.10906616121259191,1.4785389926600216,1.127314205950362,6.836387894248679,0.20497064219595912,0.2169042022484013,1.9981209145021834,0.36239543781551203
109,0.3965341452818249,0.3965341452818249,0.3546991127752291,0.5011217265483142,nan,nan,nan,nan,nan,0.24737697134927394,0.08213007377228332,0.6604942152917505,0.5456913192143759,0.6272681517781749,0.34174923780487804,0.7220389244561475,0.11950287669136593,1.9288379735448447,3.1381313556860864,6.195418653279823,0.2757691524031548,0.7529093209155034,1.8518201559008982,0.18548212499520927
2,0.39800196652994935,0.39800196652994935,0.4260629092710112,0.32784960967729454,nan,nan,nan,nan,nan,0.3877860866346915,0.37328910277750166,0.424028546277666,0.4082178464252072,0.4788367157645208,0.23167067307692307,0.6296840503800761,0.3333341116661679,1.5124358086427063,0.7379293168403915,14.016113340412279,0.22534446570127165,1.7946739551454762,0.6347337843569475,1.872723552455933
