trial,original_score,new_score,phys_score,patch_ratio,error_vx,error_vy,error_Bx,error_By,error_Jz,new_loss_kh,phys_kh,patch_kh,new_loss_vortex,phys_vortex,patch_vortex,new_loss_tearing,phys_tearing,patch_tearing,new_loss_coalescence,phys_coalescence,patch_coalescence,param_beta,param_threshold_amr,param_gamma_hydro,param_gamma_mag,param_kappa,param_w_z_frac,param_beta_michelson
90,0.6658252116185388,0.7138961836584685,0.7575970673311319,0.60464397447681,nan,nan,nan,nan,nan,0.2165910676071675,0.02116018695772684,0.7051682692307693,0.2920848110527046,0.25149686047378644,0.3935546875,1.8689580562858465,2.3618537788001848,0.63671875,0.47795079968815574,0.3958774430928298,0.6831341911764706,4.179368681024215,0.372168187004341,1.8708040591910362,0.10648223546669217,1.5528190814384,0.1378711162272021,0.2619545165978964
224,0.4882041866421812,0.7139440726105019,0.9191621507635205,0.20089887722795496,nan,nan,nan,nan,nan,0.19624728184692822,0.0547942715087764,0.5498798076923077,0.27090464954250976,0.3589540093595136,0.05078125,2.338458655244757,3.2176683368548544,0.1404344512195122,0.050165703807812656,0.04523198533093771,0.0625,1.24295495474193,0.6709809028447323,0.6435621016978929,1.5449443155772167,8.237720564075353,0.33268223340334246,0.5521291307207153
29,0.6049530468294004,0.716180573541226,0.8172965069156131,0.4633907401052588,nan,nan,nan,nan,nan,0.1836463264565426,0.003931780116082697,0.6329326923076923,0.33334480544528394,0.3190264776233974,0.369140625,2.163435449915646,2.919739507930685,0.2726753048780488,0.18429571234743192,0.026488261992286967,0.5788143382352942,0.5,0.5,2.0,0.5,1.0,0.2,1.0
222,0.4855844915450535,0.7165132073120931,0.9264484034639471,0.19167521693245776,nan,nan,nan,nan,nan,0.19532179314203946,0.05556589501423985,0.5447115384615384,0.28872415363260184,0.39327631508564254,0.02734375,2.3318411786659183,3.2117194184249684,0.13214557926829268,0.050165703807812656,0.04523198533093771,0.0625,1.2336984886909994,0.6987895994636548,0.6340477762530506,1.5433227708355772,8.121094409952244,0.4242471520164895,0.5062438528815619
296,0.48056859200747243,0.7200795543606643,0.9378167928635658,0.1757364581034102,nan,nan,nan,nan,nan,0.1385331259495981,0.018080991714052735,0.43966346153846153,0.27090464954250976,0.3589540093595136,0.05078125,2.396700573504099,3.3001597663203723,0.13805259146341464,0.07417986844645015,0.07407240406032431,0.0744485294117647,0.5767129197832629,0.6651189408691307,1.6477329166039831,3.0958235478182243,11.138520154448388,0.258938546510043,0.38497434025484484
365,0.5276489476963349,0.724391114422845,0.9032476296287634,0.2772498264080492,nan,nan,nan,nan,nan,0.14012012329746107,0.026865288001060868,0.4232572115384615,0.2532531411386558,0.32955439759411814,0.0625,2.1390772120190156,2.879387974875402,0.2883003048780488,0.3651139812362476,0.3771828580444721,0.3349417892156863,0.5789583204646214,0.5549811478541078,0.8856766301551036,3.3679736321443623,9.998517722790217,0.3088110235840811,0.316857829308963
293,0.5266720753914542,0.7263730244917976,0.9079193418557462,0.2725072310819262,nan,nan,nan,nan,nan,0.17068294197842115,0.012802272615943458,0.5653846153846154,0.2532531411386558,0.32955439759411814,0.0625,2.1921403265391155,2.939347066910859,0.3241234756097561,0.2894156883109982,0.3499736303020641,0.13802083333333334,0.5802440243600732,0.5681631291454765,0.7284233827700948,3.0707277746388844,10.937595653119105,0.22078001814648657,0.3201200996732925
372,0.4727286977847525,0.7275284927399595,0.9591646699719657,0.14843804965994373,nan,nan,nan,nan,nan,0.11021743097292908,0.03233324951594683,0.3049278846153846,0.28053873439095933,0.379472978147343,0.033203125,2.4691921017881366,3.3796204668936354,0.19312118902439024,0.050165703807812656,0.04523198533093771,0.0625,0.7868911979500156,0.6875928214218547,0.8132962000488969,3.3537734865118916,9.867505164411305,0.1771275911980859,0.3099819813721162
60,0.5434434194358058,0.727931780532706,0.8956484724389789,0.30864005076702355,nan,nan,nan,nan,nan,0.15876311119311848,0.005345278747288941,0.5423076923076923,0.2532531411386558,0.32955439759411814,0.0625,2.38009157988025,3.1261830898811303,0.5148628048780488,0.11961928991879985,0.12151112353337859,0.11488970588235294,0.8,0.5,2.0,0.5,1.0,0.1,1.0
167,0.502401128712158,0.730529463491336,0.937918858745134,0.21205597535684065,nan,nan,nan,nan,nan,0.181744343164484,0.058865157353354514,0.4889423076923077,0.27090464954250976,0.3589540093595136,0.05078125,2.3394988824370917,3.183301484192416,0.22999237804878048,0.12996997882125833,0.15055478407525183,0.07850796568627451,1.007486222271271,0.6400267199909102,3.3533422620304605,3.3411735023494544,4.948941512805243,0.163219992513854,0.5279156596254816
212,0.49111482409682383,0.7337083400966999,0.9542479000965872,0.18235944009698157,nan,nan,nan,nan,nan,0.21328753577541804,0.12095831931635444,0.4441105769230769,0.28053873439095933,0.379472978147343,0.033203125,2.3861886874521208,3.262424833164676,0.1955983231707317,0.054818402768301494,0.05413546975797502,0.05652573529411765,1.1210410944548845,0.6830276819291129,0.9578205439439077,1.338644248947485,7.272009663562604,0.3913147409753767,0.4562235101035352
359,0.49486306355118076,0.7346991130846778,0.9527318853878569,0.18961718232672992,nan,nan,nan,nan,nan,0.16912061825082755,0.07479771170500471,0.4049278846153846,0.27090464954250976,0.3589540093595136,0.05078125,2.4191652413025913,3.301389264652896,0.21360518292682926,0.07960594324278283,0.07578655583401359,0.08915441176470588,0.5202157759753312,0.6480399231717843,0.9041305886666012,3.149162935977202,10.01901826997737,0.29082797851933445,0.27121081228008653
241,0.5119647346407562,0.7349713039852689,0.9377045488439167,0.22813819183864914,nan,nan,nan,nan,nan,0.20296065291573043,0.05589972177433026,0.5706129807692307,0.27090464954250976,0.3589540093595136,0.05078125,2.4158542096750226,3.2907324789108854,0.22865853658536586,0.050165703807812656,0.04523198533093771,0.0625,0.8582818998313129,0.655250284845646,0.5536078744505311,1.332537070600007,8.732013585437603,0.3313210728154635,0.6675435406550421
354,0.4902872097215098,0.7352649935726505,0.9579720698009601,0.17849730300187616,nan,nan,nan,nan,nan,0.1555107587412427,0.04675352377620133,0.42740384615384613,0.27090464954250976,0.3589540093595136,0.05078125,2.464478862199037,3.380948760737188,0.17330411585365854,0.050165703807812656,0.04523198533093771,0.0625,0.5013754585349174,0.6514663824908099,0.997246549264718,3.040391042452056,9.416334836149819,0.28243558834108423,0.2575229942782222
58,0.6036596023986381,0.7410003917809175,0.8658556548557167,0.428862234093919,nan,nan,nan,nan,nan,0.20852537511245822,0.022055717465133785,0.6746995192307692,0.2625806664845061,0.30198793307830857,0.1640625,2.1753297048741986,2.914364025848268,0.3277439024390244,0.3175658206525069,0.22501494303115668,0.5489430147058824,0.8,0.5,2.0,0.5,15.0,0.1,0.3
268,0.48510051996361186,0.7418513011235431,0.9752611021780259,0.15832679848733583,nan,nan,nan,nan,nan,0.20342625414320561,0.12409964041587244,0.40174278846153844,0.28053873439095933,0.379472978147343,0.033203125,2.433274512152195,3.3522398048179505,0.13586128048780488,0.050165703807812656,0.04523198533093771,0.0625,0.7017116546681399,0.6983720834202467,0.7235249012859062,3.15530431394106,10.21318418743893,0.2755753701962198,0.37975591772030215
223,0.5030341934904206,0.7435468088618019,0.9621946410176031,0.19692722847229888,nan,nan,nan,nan,nan,0.16980066504008248,0.04461996951765389,0.48275240384615387,0.27090464954250976,0.3589540093595136,0.05078125,2.454016208490725,3.37632391139921,0.1482469512195122,0.07946571237389051,0.06888067379403494,0.10592830882352941,1.2315927770846258,0.6725650518171448,0.6332700249715961,1.5307533153722188,6.9340121638691725,0.4095665756017778,0.5101105308458131
68,0.5553146162142127,0.7461897146504921,0.9197125314107458,0.3123826727498574,nan,nan,nan,nan,nan,0.1569553288847794,0.03351149890022958,0.46556490384615384,0.33879368253462205,0.3786080305484708,0.2392578125,2.0464903981921254,2.763257289176292,0.2545731707317073,0.4425194489904415,0.5034733070179905,0.29013480392156865,0.6376655957337796,0.5465483200262509,1.7612647183898167,0.24947477228908688,13.674717695335138,0.25131572780388867,0.23712034640202706
201,0.513743329261567,0.7522234895224643,0.9690236352141892,0.21022312529315196,nan,nan,nan,nan,nan,0.16731588687292556,0.039939357006711154,0.4857572115384615,0.2620880013670518,0.3442669519138725,0.056640625,2.5293243660420672,3.4466562466052357,0.23599466463414634,0.050165703807812656,0.04523198533093771,0.0625,0.7559253012117453,0.6085799044235733,0.9707974802236712,3.3154544890433444,5.199564620799407,0.31033160137111776,0.38979870238110165
243,0.4981466565384023,0.7538665596659276,0.9863391988727688,0.17268496164882463,nan,nan,nan,nan,nan,0.14834222933277824,0.033207967219735665,0.4361778846153846,0.27090464954250976,0.3589540093595136,0.05078125,2.4903454084049,3.427489669327836,0.14748475609756098,0.1058739513835223,0.12570514958399004,0.05629595588235294,0.8442653710385412,0.6573058823555612,0.5590334554214911,1.6945363008739234,8.662722618879657,0.3258013094800484,0.5307560852799229
334,0.47715187700337747,0.7581477985911912,1.0135986363982945,0.11952070407343285,nan,nan,nan,nan,nan,0.09599645471451367,0.02437099813878065,0.27506009615384613,0.2901096685329155,0.3940441609460817,0.0302734375,2.596147366642753,3.5840727767144878,0.12633384146341464,0.05033770447458275,0.05190660979382761,0.04641544117647059,3.047780514363228,0.697287969747683,0.8440328835617803,2.5764471265577535,10.403872284724205,0.2516855246407133,0.3791410011518511
154,0.5173554104249123,0.7595821569082626,0.9797882900749446,0.2090668239915572,nan,nan,nan,nan,nan,0.1653129274622541,0.031077521524078767,0.5009014423076923,0.27090464954250976,0.3589540093595136,0.05078125,2.551945346820474,3.4838896440852487,0.22208460365853658,0.050165703807812656,0.04523198533093771,0.0625,1.3791314068787826,0.6728697365609808,3.05713515769102,3.1727536242502308,3.865184972755076,0.14733367848987608,0.7809863174686132
161,0.5102626589712507,0.764837591308414,0.9962693479785625,0.18625819963304271,nan,nan,nan,nan,nan,0.18264416522727844,0.06279317747203592,0.48227163461538464,0.27090464954250976,0.3589540093595136,0.05078125,2.542718007379761,3.5011161859414215,0.14672256097560976,0.0630835430841067,0.062214019141278776,0.06525735294117647,1.3164348656315181,0.6752351829434253,3.0122194997661325,3.0074230731996354,4.946708162694118,0.14548329744509772,0.5976959418057504
294,0.5195609099645154,0.7672072259622231,0.9923402405055937,0.20437468960379648,nan,nan,nan,nan,nan,0.1459199956031987,0.03258126307524739,0.42926682692307694,0.27090464954250976,0.3589540093595136,0.05078125,2.580774968874171,3.5146855661799363,0.2459984756097561,0.07122928982901311,0.06314012340767716,0.09145220588235294,0.5595407070051385,0.6645281332527916,0.8000269117130552,2.8870505967028968,10.768272292539729,0.2252101605006143,0.31031639683737267
